timestamp,macModule,rssi,metre
2022-09-23 14:33:42.382,C45BBE39F42A,-76,31
2022-09-23 14:33:41.374,A8032A31204E,-57,31
2022-09-23 14:33:32.710,C45BBE39F42A,-64,31
2022-09-23 14:33:31.660,A8032A31204E,-74,31
2022-09-23 14:33:21.892,A8032A31204E,-64,31
2022-09-23 14:33:20.964,C45BBE39F42A,-78,31
2022-09-23 14:33:13.205,C45BBE39F42A,-75,31
2022-09-23 14:33:11.968,A8032A31204E,-62,31
2022-09-23 14:33:03.454,C45BBE39F42A,-74,31
2022-09-23 14:33:02.246,A8032A31204E,-65,31
2022-11-18 10:22:48.558,A8032A31204E,-66,32
2022-11-18 10:22:40.927,A8032A31204E,-67,32
2022-11-18 10:22:31.330,A8032A31204E,-67,32
2022-11-18 10:22:21.745,A8032A31204E,-64,32
2022-11-18 10:22:12.148,A8032A31204E,-62,32
2022-11-18 10:21:58.798,A8032A31204E,-75,32
2022-11-18 10:21:51.154,A8032A31204E,-59,32
2022-11-18 10:21:41.585,A8032A31204E,-68,32
2022-11-18 10:21:32.027,A8032A31204E,-60,32
2022-11-18 10:21:20.576,A8032A31204E,-61,32
2022-11-18 10:21:11.038,A8032A31204E,-65,32
2022-11-18 10:21:01.260,A8032A31204E,-62,32
2022-11-18 10:20:51.687,A8032A31204E,-63,32
2022-11-18 10:20:42.170,A8032A31204E,-63,32
2022-11-18 10:20:30.540,A8032A31204E,-61,32
2022-11-18 10:20:20.981,A8032A31204E,-65,32
2022-11-18 10:20:11.284,A8032A31204E,-70,32
2022-11-18 10:20:01.664,A8032A31204E,-72,32
2022-11-25 09:43:59.432,A8032A31204E,-61,33
2022-11-25 09:43:49.628,A8032A31204E,-61,33
2022-11-25 09:43:35.847,A8032A31204E,-71,33
2022-11-25 09:43:28.026,A8032A31204E,-65,33
2022-11-25 09:43:20.193,A8032A31204E,-64,33
2022-11-25 09:43:10.299,A8032A31204E,-58,33
2022-11-25 09:43:00.488,A8032A31204E,-73,33
2022-11-25 09:42:50.730,A8032A31204E,-64,33
2022-11-25 09:42:37.056,A8032A31204E,-60,33
2022-11-25 09:42:29.219,A8032A31204E,-65,33
2022-11-25 09:42:19.329,A8032A31204E,-67,33
2022-11-25 09:42:09.508,A8032A31204E,-69,33
2022-11-25 09:41:59.729,A8032A31204E,-60,33
2022-11-25 09:41:49.851,A8032A31204E,-66,33
2022-11-25 09:41:37.992,A8032A31204E,-75,33
2022-11-25 09:41:30.239,A8032A31204E,-70,33
2022-11-25 09:41:18.358,A8032A31204E,-72,33
2022-11-25 09:41:08.577,A8032A31204E,-65,33
2022-11-25 09:40:58.840,A8032A31204E,-69,33
2022-11-25 09:40:47.149,A8032A31204E,-72,33
2022-11-25 09:40:39.266,A8032A31204E,-71,33
2022-11-25 09:40:29.431,A8032A31204E,-76,33
2022-11-25 09:40:19.638,A8032A31204E,-69,33
2022-11-25 09:40:07.874,A8032A31204E,-69,33
2022-11-25 09:40:00.095,A8032A31204E,-70,33
2022-11-18 10:26:50.523,A8032A31204E,-76,34
2022-11-18 10:26:47.288,C45BBE386952,-80,34
2022-11-18 10:26:31.228,A8032A31204E,-77,34
2022-11-18 10:26:12.125,A8032A31204E,-78,34
2022-11-18 10:26:00.620,A8032A31204E,-78,34
2022-11-18 10:25:51.059,A8032A31204E,-79,34
2022-11-18 10:25:39.535,A8032A31204E,-79,34
2022-11-18 10:25:31.903,A8032A31204E,-77,34
2022-11-18 10:25:20.464,A8032A31204E,-72,34
2022-11-18 10:25:03.160,A8032A31204E,-80,34
2022-11-18 10:24:59.250,A8032A31204E,-75,34
2022-11-18 10:24:40.093,A8032A31204E,-74,34
2022-11-18 10:24:22.922,A8032A31204E,-79,34
2022-11-18 10:24:19.105,A8032A31204E,-80,34
2022-11-18 10:24:11.348,A8032A31204E,-69,34
2022-11-18 10:24:05.983,C45BBE37B346,-80,34
2022-11-18 10:24:05.877,C45BBE39F56A,-80,34
2022-11-18 10:24:01.821,A8032A31204E,-64,34
2022-11-18 13:08:51.501,A8032A31204E,-67,35
2022-11-18 13:08:41.856,A8032A31204E,-78,35
2022-11-18 13:08:32.246,A8032A31204E,-78,35
2022-11-18 13:08:22.647,A8032A31204E,-68,35
2022-11-18 13:08:13.109,A8032A31204E,-72,35
2022-11-18 13:08:01.587,A8032A31204E,-71,35
2022-11-18 13:07:52.065,A8032A31204E,-74,35
2022-11-18 13:07:40.562,A8032A31204E,-78,35
2022-11-18 13:07:33.005,A8032A31204E,-80,35
